dataset_id	concept_id_1	concept_id_2	concept_count	concept_prevalence	chi_square_t	chi_square_p	expected_count	ln_ratio	rel_freq_1	rel_freq_2
1	8516	985331	37	2.066542e-05	2.432327e+01	8.144899e-07	1.717917e+01	7.672205e-01	3.464452e-04	1.284722e-01
1	8516	908948	38	2.122394e-05	4.633391e-01	4.960676e-01	4.229177e+01	-1.070063e-01	3.558086e-04	5.359661e-02
1	8516	992616	38	2.122394e-05	2.447402e+01	7.531856e-07	1.777567e+01	7.597558e-01	3.558086e-04	1.275168e-01
1	8516	948080	39	2.178246e-05	2.148346e+00	1.427236e-01	3.107759e+01	2.270747e-01	3.651720e-04	7.485605e-02
1	8516	950666	39	2.178246e-05	4.379851e-01	5.080966e-01	3.519343e+01	1.027022e-01	3.651720e-04	6.610169e-02
1	8516	939359	40	2.234099e-05	3.301506e+00	6.921639e-02	3.030214e+01	2.776611e-01	3.745353e-04	7.874016e-02
1	8516	981702	40	2.234099e-05	1.739840e+00	1.871590e-01	3.268814e+01	2.018673e-01	3.745353e-04	7.299270e-02
1	8516	903228	41	2.289951e-05	3.066888e+01	3.060341e-08	1.813356e+01	8.158075e-01	3.838987e-04	1.348684e-01
1	8516	904526	41	2.289951e-05	2.117929e+01	4.182601e-06	2.069851e+01	6.835104e-01	3.838987e-04	1.181556e-01
1	8516	956348	41	2.289951e-05	1.334636e+01	2.589240e-04	2.374065e+01	5.463832e-01	3.838987e-04	1.030151e-01
1	8516	968167	41	2.289951e-05	5.249836e-01	4.687235e-01	4.575146e+01	-1.096516e-01	3.838987e-04	5.345502e-02
1	8516	975125	42	2.345804e-05	1.619517e+01	5.713964e-05	2.320380e+01	5.933534e-01	3.932621e-04	1.079692e-01
1	8516	961267	43	2.401656e-05	8.695352e+00	3.190225e-03	6.627102e+01	-4.325526e-01	4.026255e-04	3.870387e-02
1	8516	968668	43	2.401656e-05	4.958442e-02	8.237880e-01	4.443916e+01	-3.292101e-02	4.026255e-04	5.771812e-02
1	8516	967309	44	2.457509e-05	1.053303e+01	1.172595e-03	2.749860e+01	4.700547e-01	4.119889e-04	9.544469e-02
1	8516	968464	44	2.457509e-05	5.034813e-01	4.779745e-01	3.966717e+01	1.036657e-01	4.119889e-04	6.616541e-02
1	8516	974741	45	2.513361e-05	5.513582e+01	1.124820e-13	1.610547e+01	1.027504e+00	4.213523e-04	1.666667e-01
1	8516	902523	47	2.625066e-05	1.580274e+00	2.087212e-01	5.613054e+01	-1.775324e-01	4.400790e-04	4.994687e-02
1	8516	950667	48	2.680919e-05	2.417672e-01	6.229326e-01	5.141820e+01	-6.879117e-02	4.494424e-04	5.568445e-02
1	8516	967563	48	2.680919e-05	6.874970e+00	8.741120e-03	6.913421e+01	-3.648487e-01	4.494424e-04	4.141501e-02
1	8516	929954	49	2.736771e-05	7.647290e+00	5.685767e-03	7.169916e+01	-3.806587e-01	4.588058e-04	4.076539e-02
1	8516	939903	49	2.736771e-05	2.985209e+01	4.662943e-08	2.338275e+01	7.398215e-01	4.588058e-04	1.250000e-01
1	8516	955291	49	2.736771e-05	2.658435e+01	2.522788e-07	2.433715e+01	6.998162e-01	4.588058e-04	1.200980e-01
1	8516	955641	49	2.736771e-05	4.545847e+01	1.559101e-11	1.986341e+01	9.029409e-01	4.588058e-04	1.471471e-01
1	8516	956874	49	2.736771e-05	2.921296e+01	6.484398e-08	2.356170e+01	7.321976e-01	4.588058e-04	1.240506e-01
1	8516	967435	49	2.736771e-05	2.697436e+01	2.061723e-07	2.421785e+01	7.047302e-01	4.588058e-04	1.206897e-01
1	8516	915678	50	2.792624e-05	2.441267e+01	7.775552e-07	2.570910e+01	6.651780e-01	4.681692e-04	1.160093e-01
1	8516	917339	50	2.792624e-05	6.274037e-01	4.283093e-01	4.485671e+01	1.085498e-01	4.681692e-04	6.648936e-02
1	8516	942385	50	2.792624e-05	7.504338e+00	6.155058e-03	3.441798e+01	3.734438e-01	4.681692e-04	8.665511e-02
1	8516	964369	50	2.792624e-05	2.863379e+00	9.061694e-02	3.966717e+01	2.314991e-01	4.681692e-04	7.518797e-02
1	8516	975193	50	2.792624e-05	1.421449e-01	7.061579e-01	4.748131e+01	5.168691e-02	4.681692e-04	6.281407e-02
1	8516	989485	50	2.792624e-05	2.874077e+00	9.001656e-02	6.304993e+01	-2.319039e-01	4.681692e-04	4.730369e-02
1	8516	993690	52	2.904329e-05	9.107043e-01	3.399276e-01	5.911303e+01	-1.282077e-01	4.868959e-04	5.247225e-02
1	8516	993732	52	2.904329e-05	1.563551e+00	2.111460e-01	4.396196e+01	1.679189e-01	4.868959e-04	7.055631e-02
1	8516	939542	53	2.960181e-05	6.065008e+00	1.378861e-02	3.823558e+01	3.265255e-01	4.962593e-04	8.268331e-02
1	8516	905295	54	3.016034e-05	4.917942e-01	4.831280e-01	5.923233e+01	-9.248353e-02	5.056227e-04	5.438066e-02
1	8516	975169	54	3.016034e-05	1.489076e+01	1.139198e-04	3.262849e+01	5.037983e-01	5.056227e-04	9.872029e-02
1	8516	903222	55	3.071886e-05	5.462585e+01	1.458052e-13	2.165291e+01	9.321934e-01	5.149861e-04	1.515152e-01
1	8516	975168	55	3.071886e-05	5.520720e+00	1.879252e-02	4.050227e+01	3.059751e-01	5.149861e-04	8.100147e-02
1	8516	997973	56	3.127739e-05	3.246568e+00	7.157318e-02	7.068511e+01	-2.328833e-01	5.243495e-04	4.725738e-02
1	8516	929924	57	3.183591e-05	1.532374e+01	9.057100e-05	3.465658e+01	4.975636e-01	5.337129e-04	9.810671e-02
1	8516	987382	57	3.183591e-05	1.857140e-02	8.916024e-01	5.601124e+01	1.749888e-02	5.337129e-04	6.070288e-02
1	8516	961266	58	3.239443e-05	1.433619e+00	2.311748e-01	4.980765e+01	1.522744e-01	5.430762e-04	6.946108e-02
1	8516	905343	60	3.351148e-05	2.871608e+00	9.015473e-02	7.414480e+01	-2.116754e-01	5.618030e-04	4.827031e-02
1	8516	974226	61	3.407001e-05	1.177758e+01	5.994826e-04	3.996542e+01	4.228592e-01	5.711664e-04	9.104478e-02
1	8516	989878	61	3.407001e-05	4.291999e+01	5.702512e-11	2.761790e+01	7.924099e-01	5.711664e-04	1.317495e-01
1	8516	968665	62	3.462853e-05	1.638196e+00	2.005732e-01	5.296910e+01	1.574257e-01	5.805298e-04	6.981982e-02
1	8516	917337	63	3.518706e-05	3.832891e+00	5.025619e-02	4.962870e+01	2.385654e-01	5.898932e-04	7.572115e-02
1	8516	937369	63	3.518706e-05	1.293785e+01	3.220043e-04	4.074087e+01	4.359030e-01	5.898932e-04	9.224012e-02
1	8516	947419	63	3.518706e-05	6.152315e+00	1.312402e-02	4.658656e+01	3.018227e-01	5.898932e-04	8.066581e-02
1	8516	985711	63	3.518706e-05	9.960062e+00	1.599727e-03	4.294792e+01	3.831466e-01	5.898932e-04	8.750000e-02
1	8516	922804	64	3.574558e-05	6.538132e+00	1.055861e-02	4.700411e+01	3.086481e-01	5.992565e-04	8.121827e-02
1	8516	981780	64	3.574558e-05	2.164397e+00	1.412400e-01	7.647115e+01	-1.780305e-01	5.992565e-04	4.992200e-02
1	8516	932777	65	3.630411e-05	6.738951e+01	2.228315e-16	2.511260e+01	9.510175e-01	6.086199e-04	1.543943e-01
1	8516	923647	66	3.686263e-05	1.641016e+00	2.001862e-01	7.688870e+01	-1.527042e-01	6.179833e-04	5.120248e-02
1	8516	963355	67	3.742116e-05	8.669155e-01	3.518106e-01	6.000778e+01	1.102184e-01	6.273467e-04	6.660040e-02
